track_id,title,artist,genre,year,duration,duration_sec,tempo_bpm,key,energy,danceability,valence,acousticness,speechiness,loudness_db,explicit,streams_millions,monthly_listeners,playlist_adds,chart_peak,label
TRK00310,Bitter Blues,Ember Hartley ft. Cole Cross,Hip-Hop,2021,2:44,164,116,F# Major,0.846,0.406,0.56,0.275,0.28500000000000003,-5.5,True,10.29,608,5233,,Jagjaguwar
TRK00311,Sacred Echoes,Juno Bane,Latin,2022,3:39,219,111,B Major,0.778,0.302,0.346,0.297,0.093,-10.1,False,5.31,289,9646,,Universal Music
TRK00312,Reckless Winter,Iron Lullaby,Hip-Hop,2023,3:42,222,145,A Major,0.695,0.581,0.652,0.574,0.8879999999999999,-8.4,True,30.71,1352,34550,5.0,Jagjaguwar
TRK00313,Silver Nights,Finn Adler,Hip-Hop,2021,2:54,174,80,D Minor,0.787,0.352,0.143,0.334,0.267,-8.3,False,3.35,197,6378,,Universal Music
TRK00314,Distant Bones Inside,Ember Quinn,Country,2021,4:18,258,87,G Minor,0.681,0.495,0.439,0.495,0.056,-5.8,True,7.05,443,19052,,AWAL
TRK00315,Electric Summer,Marcus Ashford,Hip-Hop,2019,4:40,280,123,D# Major,0.488,0.426,0.745,0.591,0.099,-10.4,False,4.86,259,5997,,Sony Music
TRK00316,Sacred Bones,Kai Nova ft. Elijah Stone,Pop,2021,3:03,183,163,D# Minor,0.745,0.414,0.372,0.532,0.227,-12.6,False,4.46,373,4276,,Secretly Canadian
TRK00317,Blazing Eyes,Solar Hymn,Hip-Hop,2019,4:24,264,109,E Major,0.674,0.415,0.567,0.222,0.17400000000000002,-5.9,True,7.51,483,3784,,Sony Music
TRK00318,Dark Nights,Rhys Ashford,R&B,2023,1:56,116,83,A# Minor,0.762,0.635,0.889,0.427,0.063,-6.0,False,4.48,243,13231,17.0,Secretly Canadian
TRK00319,Sacred Eyes,Ember Solano,Indie,2020,4:08,248,112,G# Minor,0.779,0.393,0.275,0.226,0.19,-7.1,False,7.62,312,13655,22.0,Secretly Canadian
TRK00320,Silver Time,Lyra Pierce,Pop,2017,2:54,174,89,E Minor,0.55,0.23,0.825,0.607,0.425,-4.2,False,1.71,1,4283,63.0,Sony Music
TRK00321,Frozen Tears,Petra Laurent,Electronic,2018,4:04,244,124,B Minor,0.434,0.249,0.432,0.635,0.1,-8.2,False,1.79,38,4734,7.0,Secretly Canadian
TRK00322,Broken Days,Sage Solano ft. Skye Wren,Rock,2021,2:50,170,78,D# Minor,0.786,0.69,0.365,0.194,0.074,-6.5,False,1.74,138,5199,19.0,Warner Music
TRK00323,Cloudy Time,Solar Hymn,Electronic,2024,3:24,204,113,D Major,0.739,0.706,0.223,0.449,0.082,-8.7,False,2.64,243,6993,28.0,Interscope
TRK00324,Dark Grace,Skye Reid,Electronic,2019,2:56,176,103,F Minor,0.91,0.578,0.579,0.299,0.057,-8.4,True,15.44,650,19070,,Beggars Group
TRK00325,Lost Heart,The Drift,Country,2019,3:19,199,78,F Major,0.323,0.11,0.27,0.714,0.062,-6.3,False,2.27,161,4337,47.0,Secretly Canadian
TRK00326,Sweet Roads,Luna Mack,Hip-Hop,2020,4:37,277,147,D# Minor,0.807,0.674,0.184,0.342,0.186,-1.0,True,9.71,355,28225,,Big Machine
TRK00327,Silver Soul,Ember Laurent,Hip-Hop,2024,3:23,203,137,D# Minor,0.886,0.342,0.357,0.311,0.51,-4.9,False,5.99,265,12479,,Universal Music
TRK00328,Sacred Time,Remy Cain,Rock,2023,4:47,287,138,D# Major,0.715,0.499,0.636,0.569,0.076,-5.6,False,2.38,261,5765,91.0,Dead Oceans
TRK00329,Blazing Shadows,Aria Drake,Hip-Hop,2017,3:12,192,87,C Major,0.894,0.575,0.404,0.247,0.732,-4.8,True,22.46,1495,62139,39.0,Sony Music
TRK00330,Fearless Silence Inside,Electric Fauna,Rock,2022,4:24,264,78,A# Major,0.831,0.721,0.359,0.457,0.075,-15.7,False,10.93,519,22233,7.0,Jagjaguwar
TRK00331,Golden Stars,Theo Reid,Pop,2023,2:25,145,123,G# Minor,0.895,0.777,0.7,0.28,0.061,-6.4,False,4.23,215,9437,,A24 Sounds
TRK00332,Crimson Lights Away,Ghost Circuit,Pop,2023,3:16,196,86,C Major,0.625,0.274,0.163,0.655,0.228,-4.3,False,3.8,159,7488,15.0,Interscope
TRK00333,Burning Memories Still,Aria Solano,Country,2021,3:07,187,126,B Minor,0.74,0.504,0.723,0.38,0.084,-7.2,False,4.72,323,6355,,Beggars Group
TRK00334,Midnight Lies,Midnight Radius,Pop,2023,4:25,265,89,G Major,0.665,0.352,0.501,0.388,0.074,-7.7,False,0.58,6,650,,Secretly Canadian
TRK00335,Frozen Blues Tonight,The Drift,Electronic,2022,3:34,214,146,A Minor,0.905,0.547,0.446,0.144,0.084,-10.8,False,1.44,116,3000,,Secretly Canadian
TRK00336,Timeless Stars,Elijah Ashford ft. Juno Voss,R&B,2018,2:08,128,147,D# Minor,0.531,0.432,0.383,0.571,0.265,-9.0,False,7.51,326,22175,,Sub Pop
TRK00337,Timeless Blues,Remy Voss,Pop,2016,2:37,157,115,C Major,0.674,0.391,0.542,0.366,0.105,-10.4,False,0.52,64,1450,,Secretly Canadian
TRK00338,Frozen Echoes,Vera Pierce,Pop,2020,2:49,169,150,D Minor,0.916,0.623,0.312,0.436,0.223,-4.0,True,1.57,98,1608,,Secretly Canadian
TRK00339,Golden Waves Together,Petra Ashford,Hip-Hop,2016,4:02,242,84,G# Major,0.502,0.46,0.707,0.494,0.20400000000000001,-2.2,False,2.45,55,6386,,Sub Pop
TRK00340,Blazing Nights,Axel Laurent,Rock,2020,3:58,238,147,A# Minor,0.557,0.574,0.131,0.472,0.196,-1.0,False,181.23,13913,100178,11.0,Sub Pop
TRK00341,Sweet Memories Always,Soren Fox,Hip-Hop,2023,3:16,196,83,F Major,0.953,0.66,0.335,0.307,0.29700000000000004,-10.5,False,10.13,446,19992,,AWAL
TRK00342,Lonely Echoes,Neon Static,Electronic,2023,3:06,186,113,F Minor,0.88,0.588,0.436,0.438,0.166,-9.8,True,17.58,656,49678,,Dead Oceans
TRK00343,Shattered Eyes,Rhys Calloway,Pop,2015,3:54,234,113,G Major,0.642,0.262,0.591,0.574,0.178,-10.1,False,1.42,118,4115,,AWAL
TRK00344,Wild Love,Sage Hartley ft. Finn Bane,Pop,2016,2:44,164,109,C# Minor,0.178,0.338,0.833,0.985,0.039,-11.1,True,6.53,421,13109,,Universal Music
TRK00345,Velvet Love,Devon Adler,Pop,2022,3:44,224,135,G# Major,0.524,0.41,0.214,0.571,0.087,-11.0,False,0.43,24,893,,Sub Pop
TRK00346,Hollow Rain,Sage West ft. Aria Drake,Hip-Hop,2021,3:41,221,110,G Minor,0.798,0.538,0.263,0.354,0.5309999999999999,-9.3,False,2.72,124,4011,,Universal Music
TRK00347,Neon Soul,Kai Lowe,Hip-Hop,2017,3:17,197,87,F# Major,0.408,0.277,0.391,0.915,0.603,-4.4,True,7.9,566,18241,,Sony Music
TRK00348,Fearless World,Crater Lake,Country,2023,3:42,222,90,D# Major,0.828,0.589,0.51,0.54,0.224,-10.0,False,0.67,1,746,,Secretly Canadian
TRK00349,Faded Skies Forever,Theo Calloway,Pop,2018,3:31,211,144,A# Minor,0.479,0.419,0.504,0.703,0.089,-3.8,False,6.86,416,4010,,Warner Music
TRK00350,Cloudy Stars,Devon Reid,Rock,2016,3:46,226,124,A# Major,0.73,0.6,0.506,0.549,0.281,-2.7,False,7.57,337,19593,,Concord
TRK00351,Quiet Grace,Petra Steele,Rock,2023,2:36,156,83,D# Major,0.379,0.472,0.567,0.8,0.049,-6.5,False,1.93,181,1256,,Concord
TRK00352,Golden Fire,Luna Calloway,Electronic,2022,3:50,230,113,A Minor,0.694,0.485,0.546,0.3,0.025,-3.2,False,1.42,67,3069,,Big Machine
TRK00353,Distant Heart,Soren Cruz,Electronic,2020,4:06,246,105,G Major,0.689,0.693,0.345,0.444,0.066,-12.3,False,1.64,158,2611,1.0,A24 Sounds
TRK00354,Burning Waves,Devon Adler ft. Mia Laurent,Pop,2022,3:39,219,132,G# Minor,0.267,0.322,0.172,0.966,0.214,-9.5,False,2.68,110,1629,,Big Machine
TRK00355,Burning Waves Away,Luna Hartley ft. Nora Cain,Electronic,2024,3:50,230,84,G# Major,0.811,0.519,0.456,0.438,0.034,-6.8,True,2.81,122,2527,,Jagjaguwar
TRK00356,Blazing Grace,Crater Lake,Hip-Hop,2015,3:23,203,129,A# Minor,0.542,0.119,0.589,0.559,0.07500000000000001,-6.7,False,7.87,318,5916,38.0,Beggars Group
TRK00357,Blazing Rain,The Drift,R&B,2022,4:01,241,130,A Minor,0.447,0.303,0.677,0.823,0.021,-2.5,False,2.1,128,2175,51.0,Big Machine
TRK00358,Faded Days Always,Elijah Laurent,Pop,2018,3:29,209,85,D# Major,0.705,0.676,0.501,0.48,0.148,-11.0,False,33.04,1197,68993,48.0,Universal Music
TRK00359,Blazing World,Mia Reid,Electronic,2021,2:43,163,78,D Major,0.939,0.502,0.305,0.339,0.026,-9.4,False,33.23,1961,64019,66.0,Dead Oceans
TRK00360,Sweet Mind,Neon Static,Electronic,2020,3:58,238,135,G# Minor,0.96,0.636,0.621,0.277,0.127,-7.8,False,5.65,330,8940,,A24 Sounds
TRK00361,Lost Soul,The Hollow Kings,Electronic,2020,2:25,145,131,C Minor,0.884,0.598,0.15,0.358,0.063,-9.3,False,2.66,216,6936,,Concord
TRK00362,Burning Tears,Velvet Riot,Pop,2018,3:38,218,132,D Major,0.757,0.624,0.725,0.468,0.044,-11.1,False,2.06,1,4908,,Sony Music
TRK00363,Lonely Time,Jace West ft. Dex Holt,Electronic,2023,3:12,192,68,F# Major,0.555,0.306,0.714,0.712,0.037,-9.2,False,6.37,379,14057,,AWAL
TRK00364,Sweet Waves,Crater Lake,R&B,2020,3:10,190,68,B Major,0.687,0.325,0.593,0.622,0.097,-8.4,True,7.88,310,15737,187.0,Concord
TRK00365,Crimson Heart,Nora Vale,Rock,2024,3:34,214,132,C# Minor,0.629,0.489,0.165,0.443,0.045,-2.4,False,3.27,163,7325,,Secretly Canadian
TRK00366,Wasted Soul,Crater Lake,Hip-Hop,2020,3:00,180,126,D# Minor,0.829,0.435,0.67,0.379,0.246,-11.1,True,2.49,109,2655,,Universal Music
TRK00367,Timeless Mind,Dex Reid ft. Sage Calloway,Pop,2023,3:46,226,98,G# Major,0.439,0.028,0.719,0.801,0.113,-4.6,False,6.68,343,7679,,Universal Music
TRK00368,Restless Summer Alone,Juno Cain,Hip-Hop,2021,3:29,209,91,F# Minor,0.963,0.884,0.546,0.214,0.402,-3.0,True,4.57,165,5690,3.0,Interscope
TRK00369,Bitter Nights,Sage Quinn,R&B,2020,3:04,184,136,C# Minor,0.469,0.435,0.568,0.468,0.173,-9.3,True,1.98,96,4658,,Interscope
TRK00370,Fearless Grace,Vera Holt ft. Remy Vale,Hip-Hop,2022,4:18,258,107,A# Minor,0.817,0.795,0.189,0.237,0.28200000000000003,-6.6,True,4.86,246,7682,,Sony Music
TRK00371,Wasted Blues,Velvet Riot,Electronic,2023,3:35,215,122,C# Major,0.766,0.62,0.826,0.286,0.035,-5.5,False,1.92,195,5565,,Sub Pop
TRK00372,Dark Eyes,Aria Kade ft. Sage Shaw,R&B,2021,3:51,231,134,A Major,0.332,0.311,0.531,0.679,0.119,-6.1,False,1.57,1,942,,AWAL
TRK00373,Frozen World Forever,Lyra Adler,Electronic,2020,4:21,261,79,G Major,0.776,0.556,0.377,0.29,0.139,-7.2,False,4.13,196,6021,,Sub Pop
TRK00374,Wild Blues,Cole Pierce,Electronic,2022,4:20,260,73,D Minor,0.631,0.384,0.376,0.619,0.071,-9.9,True,1.99,33,1764,,Dead Oceans
TRK00375,Hollow Bones,Nora Monroe,Electronic,2022,3:49,229,114,D Major,0.606,0.466,0.37,0.482,0.065,-5.2,False,1.62,93,4116,33.0,Jagjaguwar
TRK00376,Shattered Nights,Lyra Laurent ft. Juno Adler,Rock,2020,3:15,195,81,F# Major,0.739,0.403,0.586,0.56,0.595,-8.8,False,16.19,855,27507,,A24 Sounds
TRK00377,Ghostly Echoes,Soren Cruz ft. Mia Ashford,Pop,2023,2:33,153,60,D Minor,0.846,0.4,0.352,0.188,0.029,-7.4,True,2.53,84,5186,13.0,Warner Music
TRK00378,Silver Summer Inside,Cole Drake,Indie,2020,3:35,215,78,F# Minor,0.324,0.164,0.465,0.698,0.122,-6.9,True,45.67,2024,91105,,Beggars Group
TRK00379,Broken Skies,Ember Cain,Latin,2021,4:09,249,133,C# Major,0.877,0.751,0.53,0.311,0.19,-4.5,True,9.44,520,6585,4.0,A24 Sounds
TRK00380,Crimson Summer Forever,River Pierce ft. Indigo Blaine,Rock,2022,3:40,220,91,E Major,0.958,0.45,0.472,0.331,0.062,-1.0,False,1.44,18,3541,,Secretly Canadian
TRK00381,Faded World,Lyra Bane,Country,2024,1:30,90,114,F Major,0.787,0.341,0.522,0.508,0.072,-10.1,False,19.16,1298,48952,,Dead Oceans
TRK00382,Faded Blues Tonight,Dex Solis ft. Rhys Nova,Latin,2019,4:00,240,131,A# Major,0.844,0.631,0.82,0.26,0.06,-7.3,False,1.63,135,3290,,Warner Music
TRK00383,Faded Bones Always,Ember Vale ft. Axel Calloway,Rock,2018,4:02,242,117,A Major,0.569,0.312,0.671,0.664,0.082,-12.7,True,53.54,1848,64374,,Concord
TRK00384,Crimson Silence,Rhys Stone ft. Axel Ashford,R&B,2018,3:16,196,133,F Major,0.073,0.115,0.87,0.74,0.169,-2.3,False,5.52,273,12752,,Dead Oceans
TRK00385,Bitter Love Forever,Cole Laurent,Electronic,2022,4:05,245,75,G# Major,1.0,0.789,0.185,0.305,0.07,-7.3,False,8.5,440,19139,,Big Machine
TRK00386,Hollow Lights Still,Echo Chamber,Pop,2021,3:51,231,149,G# Minor,0.348,0.291,0.307,0.561,0.989,-8.5,False,4.35,333,12098,,Universal Music
TRK00387,Broken Heart,Kai Blaine,Pop,2020,3:01,181,77,E Minor,0.747,0.397,0.572,0.456,0.057,-7.3,False,5.87,536,4656,,Universal Music
TRK00388,Ghostly Tears,Paper Wolves,Rock,2018,4:15,255,77,G# Major,0.505,0.508,0.569,0.732,0.247,-7.1,True,3.06,212,8489,,Universal Music
TRK00389,Sacred Mind,Lila Vale ft. Ember Fox,R&B,2024,2:39,159,72,D Minor,0.346,0.329,0.787,0.83,0.127,-10.1,True,1.27,1,3451,4.0,Big Machine
TRK00390,Fearless Fire Alone,Aria Wren,Hip-Hop,2021,3:25,205,72,G# Major,0.419,0.276,0.366,0.468,0.27,-3.3,False,6.5,576,8084,1.0,Universal Music
TRK00391,Ghostly Stars Now,Lyra Ashford ft. Theo Voss,R&B,2022,3:21,201,123,G# Minor,0.235,0.15,0.389,0.758,0.266,-5.2,False,15.91,1190,36441,,Dead Oceans
TRK00392,Velvet Summer,Aria Monroe,Electronic,2017,2:56,176,120,C# Minor,0.675,0.491,0.613,0.546,0.023,-4.8,False,0.87,9,1008,,A24 Sounds
TRK00393,Dark Lies,Velvet Riot,Electronic,2017,3:39,219,95,F# Minor,0.657,0.383,0.433,0.557,0.115,-9.9,False,30.34,1254,33002,,Secretly Canadian
TRK00394,Frozen Night,Ember Stone,Hip-Hop,2016,4:17,257,121,C Minor,0.713,0.235,0.713,0.463,0.138,-10.1,False,8.9,593,18724,,Warner Music
TRK00395,Reckless Heart Tonight,Lyra Solano,Rock,2020,4:14,254,118,F Major,0.954,0.725,0.891,0.0,0.058,-7.9,False,2.36,63,1475,,Warner Music
TRK00396,Frozen Mind,Zoe Laurent,Pop,2021,3:54,234,89,A Major,0.449,0.389,0.352,0.785,0.056,-4.7,False,2.31,133,1712,,Warner Music
TRK00397,Sweet Blues,River Monroe,Hip-Hop,2019,2:23,143,132,C Major,0.823,0.213,0.413,0.507,0.11399999999999999,-5.7,False,46.68,2179,100378,,Warner Music
TRK00398,Midnight Rain,Nora Solis,Pop,2020,2:36,156,147,G# Major,0.745,0.556,0.164,0.424,0.022,-10.2,False,14.09,870,40574,200.0,Sub Pop
TRK00399,Restless Echoes,Luna Cross,Pop,2015,3:33,213,111,B Minor,0.428,0.524,0.318,0.685,0.112,-5.2,False,17.85,1315,10443,45.0,Sony Music
TRK00400,Distant Tears,Cole West,Pop,2020,3:26,206,72,B Major,0.473,0.15,0.209,0.682,0.078,-10.9,False,3.0,221,1671,,Jagjaguwar
TRK00401,Reckless Bones,Soren Blaine ft. Cleo Fox,Rock,2017,3:08,188,74,C# Major,0.94,0.601,0.546,0.423,0.065,-9.8,False,8.43,678,5790,,Universal Music
TRK00402,Bitter World,Luna Ashford ft. Cole Bane,Rock,2017,4:39,279,120,F# Minor,1.0,0.625,0.552,0.23,0.151,-6.9,False,6.45,342,3251,10.0,AWAL
TRK00403,Lost Mind,Soren Cain ft. Lila Wren,Hip-Hop,2015,3:31,211,130,G# Minor,0.777,0.738,0.187,0.355,0.354,-11.6,False,3.23,193,9111,,Sub Pop
TRK00404,Crimson Summer,Vera Ashford,Indie,2022,3:48,228,88,A Minor,0.215,0.297,0.706,0.874,0.066,-10.9,False,4.84,129,8155,,A24 Sounds
TRK00405,Sweet Heart,Zoe Monroe ft. Lila Drake,Rock,2024,4:05,245,132,C Minor,0.61,0.274,0.576,0.511,0.942,-2.1,False,17.96,1030,40055,33.0,Warner Music
TRK00406,Sweet Dreams Inside,Lila Monroe ft. Theo Nova,Country,2022,3:29,209,89,A Minor,0.863,0.609,0.859,0.31,0.185,-2.7,False,33.6,2453,51776,63.0,Secretly Canadian
TRK00407,Reckless Lights,Iron Lullaby,Electronic,2017,5:05,305,124,A# Major,0.584,0.702,0.443,0.321,0.58,-1.0,False,2.95,296,8829,,Big Machine
TRK00408,Silver Memories,Finn Vale,Pop,2024,2:51,171,76,F Minor,0.903,0.499,0.58,0.34,0.059,-5.9,False,0.77,55,1308,42.0,Universal Music
TRK00409,Shattered Tears,Ghost Circuit,Country,2024,3:04,184,147,D Major,0.514,0.333,0.442,0.729,0.1,-5.2,False,35.93,1329,102334,8.0,Concord
TRK00410,Electric Shadows Tonight,Petra Steele ft. Skye Nova,Indie,2021,2:51,171,65,C# Major,0.652,0.496,0.446,0.601,0.03,-8.0,False,35.98,1420,76422,,Sub Pop
TRK00411,Golden Summer Again,Asha Voss ft. Devon Ashford,Electronic,2017,4:26,266,145,C Minor,1.0,0.565,0.966,0.314,0.063,-8.7,False,6.89,411,19769,,A24 Sounds
TRK00412,Hollow Night,Midnight Radius,Rock,2023,3:57,237,149,A# Major,0.888,0.824,0.503,0.283,0.051,-4.4,True,43.4,2000,75422,,Sony Music
TRK00413,Timeless Waves,Lila Hartley,Rock,2024,3:06,186,81,C Major,0.496,0.256,0.12,0.621,0.902,-2.7,False,6.49,245,17504,,Jagjaguwar
TRK00414,Wild Stars,Midnight Radius,Rock,2023,2:54,174,119,F Major,0.664,0.237,0.342,0.612,0.047,-4.7,False,1.29,112,1721,,Sony Music
TRK00415,Velvet World Together,Mia Nova,R&B,2022,4:20,260,148,G Minor,0.592,0.311,0.801,0.63,0.068,-10.4,False,0.76,20,1636,,AWAL
TRK00416,Distant Skies Together,Crater Lake,Rock,2022,3:41,221,109,A# Minor,1.0,0.741,0.317,0.378,0.026,-6.1,False,0.75,47,1532,,Interscope
TRK00417,Silver World,Vera Holt ft. Marcus Pierce,Pop,2024,4:21,261,130,A Major,0.376,0.133,0.608,0.618,0.126,-10.2,True,4.27,253,7331,44.0,Sony Music
TRK00418,Faded Skies,Vera Bane ft. Cole Fox,Pop,2016,3:25,205,143,F# Minor,0.863,0.603,0.201,0.228,0.04,-8.6,False,2.22,29,3893,,Universal Music
TRK00419,Reckless Eyes,Kai Shaw ft. Ember Nova,Pop,2017,3:46,226,73,C# Major,0.432,0.36,0.362,0.614,0.171,-1.8,True,1.93,72,1785,,Warner Music
TRK00420,Sacred Waves,Juno Shaw,Hip-Hop,2023,3:38,218,96,F# Minor,0.64,0.247,0.486,0.375,0.06,-11.7,True,3.67,61,10147,38.0,Sony Music
TRK00421,Lost Bones,Remy Solis,Hip-Hop,2017,3:03,183,90,D Major,0.642,0.338,0.706,0.328,0.22199999999999998,-1.0,False,12.5,718,20444,,Universal Music
TRK00422,Sacred Silence,Dex Bane,Indie,2020,3:22,202,110,C Major,0.658,0.477,0.578,0.53,0.019,-5.6,False,2.04,105,1792,13.0,Concord
TRK00423,Timeless Heart,Zoe Adler,Pop,2019,2:42,162,93,F# Minor,0.68,0.54,0.521,0.504,0.055,-9.1,False,1.63,88,3685,34.0,Warner Music
TRK00424,Dark Skies Inside,Jace Voss,Hip-Hop,2019,3:46,226,85,A Minor,0.227,0.072,0.27,0.848,0.195,-7.3,False,2.21,155,5122,,Secretly Canadian
TRK00425,Lost Days,Dex Mack,Pop,2015,3:56,236,146,D Major,0.578,0.397,0.456,0.58,0.051,-9.9,True,13.43,706,8229,34.0,Interscope
TRK00426,Blazing Echoes,Mia Solis,Rock,2021,4:05,245,70,A# Major,0.865,0.522,0.491,0.132,0.055,-9.4,False,3.82,361,5088,7.0,Concord
TRK00427,Faded Night,Ghost Circuit,Electronic,2020,3:52,232,112,A Minor,0.953,0.721,0.464,0.18,0.179,-7.2,False,5.98,375,11724,,AWAL
TRK00428,Timeless Lights,The Drift,Rock,2021,3:22,202,106,C# Major,0.538,0.422,0.731,0.534,0.467,-8.7,False,31.47,1772,80373,,Universal Music
TRK00429,Blazing Silence,Zoe Stone,Country,2019,4:26,266,126,G# Major,0.438,0.232,0.287,0.655,0.108,-10.8,True,166.71,7485,212807,,AWAL
TRK00430,Hollow Nights Now,Obsidian Coast,Latin,2024,4:01,241,156,B Minor,0.569,0.437,0.266,0.37,0.041,-8.3,False,9.75,777,12179,11.0,Warner Music
TRK00431,Wild Waves,Mia Holt,Indie,2022,4:20,260,108,G Major,0.686,0.388,0.473,0.34,0.086,-12.1,True,8.49,435,19878,,Beggars Group
TRK00432,Bitter Dreams,Cole Kade,R&B,2024,4:22,262,129,D# Major,0.543,0.417,0.621,0.513,0.062,-12.0,False,0.91,76,953,,Sub Pop
TRK00433,Distant Nights,Static Bloom,Hip-Hop,2020,3:22,202,82,C# Major,0.944,0.68,0.6,0.372,0.501,-12.0,False,6.71,434,18385,8.0,Sub Pop
TRK00434,Faded Soul Always,Soren Steele ft. Cole West,Rock,2015,3:42,222,77,A# Major,0.964,0.959,0.678,0.26,0.103,-1.7,False,4.4,309,10894,55.0,Warner Music
TRK00435,Reckless World,Solar Hymn,Hip-Hop,2023,3:56,236,111,F# Minor,0.271,0.129,0.77,0.906,0.069,-6.1,True,13.46,730,36781,,Dead Oceans
TRK00436,Timeless Eyes,Kai Adler,R&B,2023,2:43,163,117,C Minor,0.241,0.137,0.351,0.793,0.198,-5.4,False,2.54,18,3516,,Big Machine
TRK00437,Electric Blues,The Drift,Pop,2016,2:44,164,115,F# Major,0.356,0.141,0.282,0.715,0.178,-7.5,False,5.29,261,4836,10.0,Dead Oceans
TRK00438,Distant Love,Nora Nova,Pop,2022,2:38,158,129,C# Minor,0.734,0.333,0.717,0.473,0.271,-5.7,False,9.22,602,18095,14.0,Secretly Canadian
TRK00439,Sweet Memories,Nora Pierce ft. Remy Bane,Pop,2022,3:23,203,121,G Major,0.69,0.385,0.443,0.427,0.054,-3.4,True,49.56,2247,48317,,AWAL
TRK00440,Sweet Bones,Kai Bane,Electronic,2017,3:14,194,121,E Major,0.778,0.599,0.449,0.303,0.104,-6.1,False,31.28,2473,36450,,Secretly Canadian
TRK00441,Silver Night,Marcus Calloway,Electronic,2021,2:32,152,111,C Minor,0.944,0.717,0.578,0.066,0.032,-1.8,False,21.67,1617,32535,,Concord
TRK00442,Neon Summer Again,Remy Laurent,Pop,2019,3:33,213,125,E Major,0.629,0.45,0.549,0.425,0.079,-7.6,False,10.65,302,17645,,Warner Music
TRK00443,Lonely Soul,Skye Steele,Rock,2015,3:23,203,134,E Minor,0.902,0.545,0.912,0.379,0.113,-5.4,False,2.31,114,3016,11.0,Secretly Canadian
TRK00444,Golden Rain Tonight,Cole Stone,Hip-Hop,2024,4:12,252,154,D# Major,0.778,0.437,0.59,0.529,0.14700000000000002,-5.0,True,10.91,780,13220,,Sony Music
TRK00445,Golden Echoes,Midnight Radius,R&B,2021,4:43,283,125,D# Minor,0.395,0.128,0.246,0.591,0.108,-10.8,False,1.53,86,1708,,Jagjaguwar
TRK00446,Fearless Winter,Ghost Circuit,Pop,2023,3:44,224,81,C Minor,0.713,0.385,0.858,0.222,0.094,-7.4,True,3.23,108,7187,,Universal Music
TRK00447,Sweet Eyes Again,Nora Reid ft. Luna Calloway,Pop,2023,3:01,181,135,F# Major,0.634,0.231,0.693,0.604,0.057,-13.9,False,42.6,1714,53876,,Universal Music
TRK00448,Quiet Mind,Marcus Cross,Electronic,2024,3:52,232,76,A Minor,1.0,0.84,0.501,0.208,0.251,-8.0,True,8.54,328,19095,,Beggars Group
TRK00449,Distant Echoes Inside,Cleo Solano,Electronic,2020,3:27,207,136,C Major,0.595,0.644,0.626,0.362,0.068,-8.5,False,5.59,342,13176,,Sub Pop
TRK00450,Fearless Mind,Electric Fauna,Indie,2020,3:18,198,90,C# Major,0.679,0.17,0.442,0.084,0.091,-8.7,False,6.6,523,15084,,Big Machine
TRK00451,Wild Echoes,River Solis,Electronic,2019,2:54,174,134,G# Major,0.648,0.462,0.638,0.366,0.025,-8.9,False,3.66,220,10197,,Beggars Group
TRK00452,Silver Soul Still,Devon Voss,Country,2022,3:09,189,122,E Minor,0.363,0.274,0.308,0.654,0.124,-5.7,False,0.25,1,721,7.0,Beggars Group
TRK00453,Velvet Skies,Indigo Nova,Hip-Hop,2021,3:20,200,79,G Minor,0.575,0.403,0.446,0.402,0.168,-10.6,True,0.81,92,702,,Sony Music
TRK00454,Midnight World,Dex Mack ft. Finn Lowe,Hip-Hop,2023,3:58,238,117,C# Minor,0.414,0.186,0.388,0.752,0.5309999999999999,-1.0,True,9.42,485,12259,,Dead Oceans
TRK00455,Wasted Shadows Now,Soren Solano,Latin,2020,3:46,226,132,C Minor,0.691,0.592,0.588,0.35,0.029,-5.5,False,1.26,110,3111,,Concord
TRK00456,Crimson Lies,Theo Monroe,Pop,2017,4:36,276,97,G Major,0.411,0.325,0.51,0.673,0.116,-10.3,False,3.56,142,8738,37.0,Sony Music
TRK00457,Ghostly Soul,Cole Bane ft. Theo Solano,R&B,2024,3:53,233,112,A# Minor,0.432,0.426,0.224,0.939,0.014,-5.2,False,0.86,14,582,,Dead Oceans
TRK00458,Bitter Tears Forever,Skye Holt,Pop,2023,3:43,223,121,C Minor,0.74,0.378,0.554,0.422,0.134,-4.0,False,1.66,145,4822,,Interscope
TRK00459,Crimson Fire,Soren Drake,Rock,2020,3:15,195,138,D Minor,0.683,0.25,0.209,0.44,0.071,-6.2,False,4.13,224,10905,,Sony Music
TRK00460,Neon Grace,The Hollow Kings,Pop,2022,2:48,168,129,A Minor,0.424,0.336,0.616,0.65,0.113,-11.0,False,13.96,763,38362,,Jagjaguwar
TRK00461,Sweet Night Again,Lyra Quinn,Electronic,2021,3:05,185,118,A# Minor,0.527,0.208,0.61,0.659,0.051,-1.0,False,18.02,1219,18217,7.0,AWAL
TRK00462,Blazing Night,Devon Ashford,R&B,2023,3:00,180,127,F# Major,0.318,0.354,0.309,0.811,0.038,-5.3,True,1.62,191,2838,,Dead Oceans
TRK00463,Golden Lights Forever,Lyra Quinn ft. Mia Cruz,Pop,2020,1:50,110,69,F Minor,0.575,0.076,0.191,0.42,0.058,-11.9,False,6.19,471,9912,,Universal Music
